,Elapsed Time (sec),Left Stride Interval (sec),Right Stride Interval (sec),Left Swing Interval (sec),Right Swing Interval (sec),Left Swing Interval (% of stride),Right Swing Interval (% of stride),Left Stance Interval (sec),Right Stance Interval (sec),Left Stance Interval (% of stride),Right Stance Interval (% of stride),Double Support Interval (sec),Double Support Interval (% of stride),group,participant,gait
4383,54.2967,1.0567,1.04,0.3833,0.39,36.28,37.5,0.6733,0.65,63.72,62.5,0.2833,26.81,control,control8,0.5241750000000001
4384,55.35,1.0533,1.05,0.37,0.3833,35.13,36.51,0.6833,0.6667,64.87,63.49,0.3,28.48,control,control8,0.525825
4385,56.42,1.07,1.0567,0.3833,0.3867,35.83,36.59,0.6867,0.67,64.17,63.41,0.3,28.04,control,control8,0.531675
4386,57.4967,1.0767,1.08,0.3867,0.3867,35.91,35.8,0.69,0.6933,64.09,64.2,0.3033,28.17,control,control8,0.539175
4387,58.5833,1.0867,1.0867,0.3767,0.4033,34.66,37.12,0.71,0.6833,65.34,62.88,0.3067,28.22,control,control8,0.54335
4388,59.66,1.0767,1.0767,0.3733,0.3933,34.67,36.53,0.7033,0.6833,65.33,63.47,0.31,28.79,control,control8,0.53835
4389,60.74,1.08,1.0633,0.3867,0.3767,35.8,35.42,0.6933,0.6867,64.2,64.58,0.3167,29.32,control,control8,0.535825
4390,61.8367,1.0967,1.08,0.4033,0.3833,36.78,35.49,0.6933,0.6967,63.22,64.51,0.31,28.27,control,control8,0.5441750000000001
4391,62.94,1.1033,1.12,0.3933,0.3967,35.65,35.42,0.71,0.7233,64.35,64.58,0.3133,28.4,control,control8,0.555825
4392,64.1267,1.1867,1.1433,0.4267,0.42,35.96,36.73,0.76,0.7233,64.04,63.27,0.34,28.65,control,control8,0.5825
4393,65.5133,1.3867,1.3367,0.49,0.5167,35.34,38.65,0.8967,0.82,64.66,61.35,0.38,27.4,control,control8,0.68085
4394,66.63,1.1167,1.2067,0.4,0.3867,35.82,32.04,0.7167,0.82,64.18,67.96,0.33,29.55,control,control8,0.5808500000000001
4395,67.71,1.08,1.0933,0.4,0.39,37.04,35.67,0.68,0.7033,62.96,64.33,0.29,26.85,control,control8,0.5433250000000001
4396,68.7767,1.0667,1.07,0.39,0.3933,36.56,36.76,0.6767,0.6767,63.44,63.24,0.2833,26.56,control,control8,0.5341750000000001
4397,69.8433,1.0667,1.0733,0.38,0.3967,35.62,36.96,0.6867,0.6767,64.38,63.04,0.29,27.19,control,control8,0.5349999999999999
4398,70.9167,1.0733,1.06,0.39,0.3733,36.34,35.22,0.6833,0.6867,63.66,64.78,0.31,28.88,control,control8,0.533325
4399,72.0067,1.09,1.08,0.3933,0.39,36.09,36.11,0.6967,0.69,63.91,63.89,0.3067,28.13,control,control8,0.5425
4400,73.0833,1.0767,1.0933,0.3867,0.4,35.91,36.59,0.69,0.6933,64.09,63.41,0.29,26.93,control,control8,0.5425
4401,74.1167,1.0333,1.0567,0.37,0.3833,35.81,36.28,0.6633,0.6733,64.19,63.72,0.28,27.1,control,control8,0.5225
4402,75.15,1.0333,1.0433,0.37,0.39,35.81,37.38,0.6633,0.6533,64.19,62.62,0.2733,26.45,control,control8,0.51915
4403,76.1933,1.0433,1.04,0.37,0.3933,35.46,37.82,0.6733,0.6467,64.54,62.18,0.28,26.84,control,control8,0.520825
4404,77.25,1.0567,1.04,0.38,0.3833,35.96,36.86,0.6767,0.6567,64.04,63.14,0.2933,27.76,control,control8,0.5241750000000001
4405,78.3,1.05,1.0533,0.3733,0.38,35.56,36.08,0.6767,0.6733,64.44,63.92,0.2967,28.25,control,control8,0.525825
4406,79.3733,1.0733,1.0567,0.3967,0.3867,36.96,36.59,0.6767,0.67,63.04,63.41,0.29,27.02,control,control8,0.5325
4407,80.45,1.0767,1.0767,0.39,0.41,36.22,38.08,0.6867,0.6667,63.78,61.92,0.2767,25.7,control,control8,0.53835
4408,81.51,1.06,1.0733,0.3833,0.3967,36.16,36.96,0.6767,0.6767,63.84,63.04,0.28,26.42,control,control8,0.533325
4409,82.5533,1.0433,1.0533,0.3667,0.3767,35.14,35.76,0.6767,0.6767,64.86,64.24,0.3,28.75,control,control8,0.5241499999999999
4410,83.5967,1.0433,1.03,0.3733,0.3767,35.78,36.57,0.67,0.6533,64.22,63.43,0.2933,28.12,control,control8,0.5183249999999999
4411,84.6167,1.02,1.0433,0.3567,0.38,34.97,36.42,0.6633,0.6633,65.03,63.58,0.2833,27.78,control,control8,0.515825
4412,85.65,1.0333,1.0467,0.3533,0.39,34.19,37.26,0.68,0.6567,65.81,62.74,0.29,28.06,control,control8,0.52
4413,86.6933,1.0433,1.0033,0.3733,0.3633,35.78,36.21,0.67,0.64,64.22,63.79,0.3067,29.39,control,control8,0.5116499999999999
4414,87.73,1.0367,1.05,0.3633,0.39,35.05,37.14,0.6733,0.66,64.95,62.86,0.2833,27.33,control,control8,0.521675
4415,88.7833,1.0533,1.0467,0.3767,0.38,35.76,36.31,0.6767,0.6667,64.24,63.69,0.2967,28.16,control,control8,0.5249999999999999
4416,89.8267,1.0433,1.0633,0.36,0.3933,34.5,36.99,0.6833,0.67,65.5,63.01,0.29,27.8,control,control8,0.52665
4417,90.84,1.0133,1.0033,0.36,0.3533,35.53,35.22,0.6533,0.65,64.47,64.78,0.3,29.61,control,control8,0.5041500000000001
4418,91.91,1.07,1.0467,0.3867,0.39,36.14,37.26,0.6833,0.6567,63.86,62.74,0.2933,27.41,control,control8,0.529175
4419,92.9433,1.0333,1.04,0.38,0.37,36.77,35.58,0.6533,0.67,63.23,64.42,0.2833,27.42,control,control8,0.518325
4420,94.0167,1.0733,1.0567,0.39,0.3833,36.34,36.28,0.6833,0.6733,63.66,63.72,0.3,27.95,control,control8,0.5325
4421,95.0667,1.05,1.07,0.3833,0.3933,36.51,36.76,0.6667,0.6767,63.49,63.24,0.2733,26.03,control,control8,0.53
4422,96.1033,1.0367,1.05,0.3733,0.3867,36.01,36.83,0.6633,0.6633,63.99,63.17,0.2767,26.69,control,control8,0.521675
4423,97.1467,1.0433,1.0467,0.3767,0.3933,36.1,37.58,0.6667,0.6533,63.9,62.42,0.2733,26.2,control,control8,0.5225
4424,98.19,1.0433,1.0333,0.3767,0.3867,36.1,37.42,0.6667,0.6467,63.9,62.58,0.28,26.84,control,control8,0.51915
4425,99.22,1.03,1.0333,0.3767,0.38,36.57,36.77,0.6533,0.6533,63.43,63.23,0.2733,26.54,control,control8,0.515825
4426,100.24,1.02,1.0333,0.36,0.3767,35.29,36.45,0.66,0.6567,64.71,63.55,0.2833,27.78,control,control8,0.513325
4427,101.2967,1.0567,1.03,0.3867,0.3833,36.59,37.22,0.67,0.6467,63.41,62.78,0.2867,27.13,control,control8,0.521675
4428,102.33,1.0333,1.0467,0.37,0.38,35.81,36.31,0.6633,0.6667,64.19,63.69,0.2833,27.42,control,control8,0.52
4429,103.3867,1.0567,1.0433,0.3833,0.3833,36.28,36.74,0.6733,0.66,63.72,63.26,0.29,27.44,control,control8,0.5249999999999999
4430,104.42,1.0333,1.05,0.37,0.3833,35.81,36.51,0.6633,0.6667,64.19,63.49,0.28,27.1,control,control8,0.5208250000000001
4431,105.4433,1.0233,1.0267,0.37,0.38,36.16,37.01,0.6533,0.6467,63.84,62.99,0.2733,26.71,control,control8,0.5125
4432,106.47,1.0267,1.03,0.3667,0.38,35.71,36.89,0.66,0.65,64.29,63.11,0.28,27.27,control,control8,0.514175
4433,107.5167,1.0467,1.0267,0.38,0.3767,36.31,36.69,0.6667,0.65,63.69,63.31,0.29,27.71,control,control8,0.51835
4434,108.5767,1.06,1.05,0.3967,0.39,37.42,37.14,0.6633,0.66,62.58,62.86,0.2733,25.79,control,control8,0.5275000000000001
4435,109.6167,1.04,1.0533,0.3867,0.3833,37.18,36.39,0.6533,0.67,62.82,63.61,0.27,25.96,control,control8,0.523325
4436,110.6633,1.0467,1.0433,0.3833,0.3867,36.62,37.06,0.6633,0.6567,63.38,62.94,0.2767,26.43,control,control8,0.5225
4437,111.73,1.0667,1.05,0.3967,0.3867,37.19,36.83,0.67,0.6633,62.81,63.17,0.2833,26.56,control,control8,0.529175
4438,112.7533,1.0233,1.0433,0.3733,0.37,36.48,35.46,0.65,0.6733,63.52,64.54,0.28,27.36,control,control8,0.51665
4439,113.8033,1.05,1.0567,0.37,0.3833,35.24,36.28,0.68,0.6733,64.76,63.72,0.2967,28.25,control,control8,0.526675
4440,114.8467,1.0433,1.0333,0.38,0.3733,36.42,36.13,0.6633,0.66,63.58,63.87,0.29,27.8,control,control8,0.51915
4441,115.9033,1.0567,1.05,0.39,0.4,36.91,38.1,0.6667,0.65,63.09,61.9,0.2667,25.24,control,control8,0.526675
4442,116.96,1.0567,1.0533,0.3867,0.38,36.59,36.08,0.67,0.6733,63.41,63.92,0.29,27.44,control,control8,0.5275
4443,118.0133,1.0533,1.0667,0.37,0.39,35.13,36.56,0.6833,0.6767,64.87,63.44,0.2933,27.85,control,control8,0.53
4444,119.06,1.0467,1.04,0.37,0.3767,35.35,36.22,0.6767,0.6633,64.65,63.78,0.3,28.66,control,control8,0.521675
4445,120.12,1.06,1.0567,0.3767,0.3833,35.53,36.28,0.6833,0.6733,64.47,63.72,0.3,28.3,control,control8,0.529175
4446,121.1867,1.0667,1.0567,0.3933,0.38,36.88,35.96,0.6733,0.6767,63.12,64.04,0.2933,27.5,control,control8,0.53085
4447,122.2433,1.0567,1.0733,0.3733,0.39,35.33,36.34,0.6833,0.6833,64.67,63.66,0.2933,27.76,control,control8,0.5325
4448,123.3367,1.0933,1.0667,0.3967,0.3867,36.28,36.25,0.6967,0.68,63.72,63.75,0.31,28.35,control,control8,0.54
4449,124.43,1.0933,1.1067,0.3867,0.4,35.37,36.14,0.7067,0.7067,64.63,63.86,0.3067,28.05,control,control8,0.55
4450,125.6367,1.2067,1.11,0.4467,0.4,37.02,36.04,0.76,0.71,62.98,63.96,0.36,29.83,control,control8,0.579175
4451,126.9067,1.27,1.27,0.51,0.4967,40.16,39.11,0.76,0.7733,59.84,60.89,0.2633,20.73,control,control8,0.635
4452,128.0533,1.1467,1.2333,0.3967,0.42,34.59,34.05,0.75,0.8133,65.41,65.95,0.33,28.78,control,control8,0.595
4453,129.1567,1.1033,1.0967,0.4067,0.3967,36.86,36.17,0.6967,0.7,63.14,63.83,0.3,27.19,control,control8,0.55
4454,130.2233,1.0667,1.0833,0.3967,0.38,37.19,35.08,0.67,0.7033,62.81,64.92,0.29,27.19,control,control8,0.5375
4455,131.3033,1.08,1.0933,0.3767,0.4,34.88,36.59,0.7033,0.6933,65.12,63.41,0.3033,28.09,control,control8,0.5433250000000001
4456,132.3567,1.0533,1.0467,0.38,0.3767,36.08,35.99,0.6733,0.67,63.92,64.01,0.2967,28.16,control,control8,0.5249999999999999
4457,133.45,1.0933,1.0833,0.3833,0.3933,35.06,36.31,0.71,0.69,64.94,63.69,0.3167,28.96,control,control8,0.5441499999999999
4458,134.51,1.06,1.0867,0.37,0.4,34.91,36.81,0.69,0.6867,65.09,63.19,0.29,27.36,control,control8,0.536675
4459,135.5833,1.0733,1.0733,0.3667,0.4067,34.16,37.89,0.7067,0.6667,65.84,62.11,0.3,27.95,control,control8,0.53665
4460,136.6567,1.0733,1.06,0.3667,0.3933,34.16,37.11,0.7067,0.6667,65.84,62.89,0.3133,29.19,control,control8,0.533325
4461,137.72,1.0633,1.07,0.3533,0.3833,33.23,35.83,0.71,0.6867,66.77,64.17,0.3267,30.72,control,control8,0.533325
4462,138.7967,1.0767,1.0667,0.3833,0.38,35.6,35.62,0.6933,0.6867,64.4,64.38,0.3133,29.1,control,control8,0.5358499999999999
4463,139.9067,1.11,1.09,0.4033,0.4,36.34,36.7,0.7067,0.69,63.66,63.3,0.3067,27.63,control,control8,0.55
4464,140.9633,1.0567,1.0767,0.3767,0.3833,35.65,35.6,0.68,0.6933,64.35,64.4,0.2967,28.08,control,control8,0.53335
4465,142.0133,1.05,1.06,0.3733,0.3867,35.56,36.48,0.6767,0.6733,64.44,63.52,0.29,27.62,control,control8,0.5275000000000001
4466,143.0633,1.05,1.0467,0.3833,0.3833,36.51,36.62,0.6667,0.6633,63.49,63.38,0.2833,26.98,control,control8,0.5241750000000001
4467,144.1367,1.0733,1.0833,0.37,0.3967,34.47,36.62,0.7033,0.6867,65.53,63.38,0.3067,28.57,control,control8,0.53915
4468,145.1967,1.06,1.0433,0.3667,0.3833,34.59,36.74,0.6933,0.66,65.41,63.26,0.31,29.25,control,control8,0.525825
4469,146.25,1.0533,1.05,0.3867,0.3733,36.71,35.56,0.6667,0.6767,63.29,64.44,0.2933,27.85,control,control8,0.525825
4470,147.2933,1.0433,1.05,0.38,0.38,36.42,36.19,0.6633,0.67,63.58,63.81,0.2833,27.16,control,control8,0.523325
4471,148.3567,1.0633,1.0667,0.3833,0.3867,36.05,36.25,0.68,0.68,63.95,63.75,0.2933,27.59,control,control8,0.5325
4472,149.4167,1.06,1.07,0.3667,0.4067,34.59,38.01,0.6933,0.6633,65.41,61.99,0.2867,27.04,control,control8,0.5325
4473,150.4867,1.07,1.0533,0.3833,0.3867,35.83,36.71,0.6867,0.6667,64.17,63.29,0.3,28.04,control,control8,0.530825
4474,151.56,1.0733,1.0867,0.3733,0.3967,34.78,36.5,0.7,0.69,65.22,63.5,0.3033,28.26,control,control8,0.54
4475,152.6333,1.0733,1.05,0.39,0.38,36.34,36.19,0.6833,0.67,63.66,63.81,0.3033,28.26,control,control8,0.530825
4476,153.6833,1.05,1.0667,0.3833,0.3833,36.51,35.94,0.6667,0.6833,63.49,64.06,0.2833,26.98,control,control8,0.529175
4477,154.7267,1.0433,1.0467,0.3767,0.3833,36.1,36.62,0.6667,0.6633,63.9,63.38,0.2833,27.16,control,control8,0.5225
4478,155.7933,1.0667,1.06,0.3767,0.3933,35.31,37.11,0.69,0.6667,64.69,62.89,0.2967,27.81,control,control8,0.531675
4479,156.8433,1.05,1.0667,0.37,0.3933,35.24,36.88,0.68,0.6733,64.76,63.12,0.2867,27.3,control,control8,0.529175
4480,157.8767,1.0333,1.03,0.37,0.38,35.81,36.89,0.6633,0.65,64.19,63.11,0.2833,27.42,control,control8,0.515825
4481,158.9,1.0233,1.04,0.35,0.38,34.2,36.54,0.6733,0.66,65.8,63.46,0.2933,28.66,control,control8,0.515825
4482,159.9533,1.0533,1.03,0.3767,0.3767,35.76,36.57,0.6767,0.6533,64.24,63.43,0.3,28.48,control,control8,0.520825
4483,161.0033,1.05,1.0633,0.36,0.3933,34.29,36.99,0.69,0.67,65.71,63.01,0.2967,28.25,control,control8,0.5283249999999999
4484,162.04,1.0367,1.04,0.3567,0.3867,34.41,37.18,0.68,0.6533,65.59,62.82,0.2933,28.3,control,control8,0.5191749999999999
4485,163.1,1.06,1.0367,0.3833,0.38,36.16,36.66,0.6767,0.6567,63.84,63.34,0.2967,27.99,control,control8,0.5241750000000001
4486,164.13,1.03,1.0367,0.3733,0.3767,36.25,36.33,0.6567,0.66,63.75,63.67,0.28,27.18,control,control8,0.516675
4487,165.1633,1.0333,1.0367,0.3833,0.3767,37.1,36.33,0.65,0.66,62.9,63.67,0.2733,26.45,control,control8,0.5175000000000001
4488,166.1767,1.0133,1.04,0.3533,0.39,34.87,37.5,0.66,0.65,65.13,62.5,0.27,26.64,control,control8,0.513325
4489,167.2367,1.06,1.0233,0.3733,0.38,35.22,37.13,0.6867,0.6433,64.78,62.87,0.3067,28.93,control,control8,0.5208250000000001
4490,168.2867,1.05,1.06,0.3733,0.39,35.56,36.79,0.6767,0.67,64.44,63.21,0.2867,27.3,control,control8,0.5275000000000001
4491,169.3433,1.0567,1.0467,0.3833,0.3867,36.28,36.94,0.6733,0.66,63.72,63.06,0.2867,27.13,control,control8,0.5258499999999999
4492,170.3767,1.0333,1.04,0.38,0.3767,36.77,36.22,0.6533,0.6633,63.23,63.78,0.2767,26.77,control,control8,0.518325
4493,171.4367,1.06,1.0467,0.39,0.3933,36.79,37.58,0.67,0.6533,63.21,62.42,0.2767,26.1,control,control8,0.526675
4494,172.49,1.0533,1.0733,0.3767,0.3933,35.76,36.65,0.6767,0.68,64.24,63.35,0.2833,26.9,control,control8,0.53165
4495,173.53,1.04,1.0367,0.3667,0.38,35.26,36.66,0.6733,0.6567,64.74,63.34,0.2933,28.21,control,control8,0.5191749999999999
4496,174.6033,1.0733,1.05,0.39,0.3833,36.34,36.51,0.6833,0.6667,63.66,63.49,0.3,27.95,control,control8,0.530825
4497,175.67,1.0667,1.0733,0.3833,0.3933,35.94,36.65,0.6833,0.68,64.06,63.35,0.29,27.19,control,control8,0.5349999999999999
4498,176.75,1.08,1.0767,0.39,0.4033,36.11,37.46,0.69,0.6733,63.89,62.54,0.2867,26.54,control,control8,0.539175
4499,177.7833,1.0333,1.0533,0.3667,0.38,35.48,36.08,0.6667,0.6733,64.52,63.92,0.2867,27.74,control,control8,0.52165
4500,178.8067,1.0233,1.0333,0.36,0.3633,35.18,35.16,0.6633,0.67,64.82,64.84,0.3,29.32,control,control8,0.5141500000000001
4501,179.86,1.0533,1.0333,0.38,0.3833,36.08,37.1,0.6733,0.65,63.92,62.9,0.29,27.53,control,control8,0.52165
4502,180.9233,1.0633,1.06,0.38,0.3867,35.74,36.48,0.6833,0.6733,64.26,63.52,0.2967,27.9,control,control8,0.530825
4503,181.9933,1.07,1.0767,0.3733,0.3967,34.89,36.84,0.6967,0.68,65.11,63.16,0.3,28.04,control,control8,0.536675
4504,183.0567,1.0633,1.0633,0.3867,0.4033,36.36,37.93,0.6767,0.66,63.64,62.07,0.2733,25.71,control,control8,0.53165
4505,184.08,1.0233,1.0433,0.3467,0.3667,33.88,35.14,0.6767,0.6767,66.12,64.86,0.31,30.29,control,control8,0.51665
4506,185.1467,1.0667,1.02,0.3667,0.36,34.38,35.29,0.7,0.66,65.62,64.71,0.34,31.88,control,control8,0.521675
4507,186.21,1.0633,1.0967,0.3667,0.37,34.48,33.74,0.6967,0.7267,65.52,66.26,0.3267,30.72,control,control8,0.54
4508,187.37,1.16,1.0933,0.4267,0.4167,36.78,38.11,0.7333,0.6767,63.22,61.89,0.3167,27.3,control,control8,0.563325
4509,188.4867,1.1167,1.1467,0.4067,0.39,36.42,34.01,0.71,0.7567,63.58,65.99,0.32,28.66,control,control8,0.56585
4510,189.69,1.2033,1.14,0.4167,0.3967,34.63,34.8,0.7867,0.7433,65.37,65.2,0.39,32.41,control,control8,0.585825
4511,190.7867,1.0967,1.1567,0.4033,0.3767,36.78,32.56,0.6933,0.78,63.22,67.44,0.3167,28.88,control,control8,0.56335
4512,191.81,1.0233,1.0833,0.3667,0.39,35.83,36.0,0.6567,0.6933,64.17,64.0,0.2667,26.06,control,control8,0.5266500000000001
4513,192.8733,1.0633,1.0367,0.3867,0.3967,36.36,38.26,0.6767,0.64,63.64,61.74,0.28,26.33,control,control8,0.5249999999999999
4514,193.9267,1.0533,1.0633,0.37,0.3967,35.13,37.3,0.6833,0.6667,64.87,62.7,0.2867,27.22,control,control8,0.52915
4515,195.0333,1.1067,1.0833,0.3767,0.4133,34.04,38.15,0.73,0.67,65.96,61.85,0.3167,28.61,control,control8,0.5475
4516,196.1133,1.08,1.0967,0.38,0.4,35.19,36.47,0.7,0.6967,64.81,63.53,0.3,27.78,control,control8,0.5441750000000001
4517,197.16,1.0467,1.0467,0.3667,0.3733,35.03,35.67,0.68,0.6733,64.97,64.33,0.3067,29.3,control,control8,0.52335
4518,198.1933,1.0333,1.0567,0.35,0.38,33.87,35.96,0.6833,0.6767,66.13,64.04,0.3033,29.35,control,control8,0.5225
4519,199.24,1.0467,1.02,0.3733,0.3733,35.67,36.6,0.6733,0.6467,64.33,63.4,0.3,28.66,control,control8,0.516675
4520,200.3033,1.0633,1.0633,0.3733,0.3933,35.11,36.99,0.69,0.67,64.89,63.01,0.2967,27.9,control,control8,0.53165
4521,201.3867,1.0833,1.0767,0.3833,0.4033,35.38,37.46,0.7,0.6733,64.62,62.54,0.2967,27.38,control,control8,0.54
4522,202.47,1.0833,1.07,0.39,0.3867,36.0,36.14,0.6933,0.6833,64.0,63.86,0.3067,28.31,control,control8,0.5383249999999999
4523,203.5533,1.0833,1.0867,0.39,0.3767,36.0,34.66,0.6933,0.71,64.0,65.34,0.3167,29.23,control,control8,0.5425
4524,204.63,1.0767,1.09,0.3833,0.3933,35.6,36.09,0.6933,0.6967,64.4,63.91,0.3,27.86,control,control8,0.541675
4525,205.6867,1.0567,1.0633,0.37,0.3867,35.02,36.36,0.6867,0.6767,64.98,63.64,0.3,28.39,control,control8,0.53
4526,206.7633,1.0767,1.06,0.38,0.3733,35.29,35.22,0.6967,0.6867,64.71,64.78,0.3233,30.03,control,control8,0.5341750000000001
4527,207.81,1.0467,1.06,0.3767,0.3733,35.99,35.22,0.67,0.6867,64.01,64.78,0.2967,28.34,control,control8,0.526675
4528,208.87,1.06,1.05,0.3767,0.37,35.53,35.24,0.6833,0.68,64.47,64.76,0.3133,29.56,control,control8,0.5275000000000001
4529,209.9267,1.0567,1.04,0.3933,0.3667,37.22,35.26,0.6633,0.6733,62.78,64.74,0.2967,28.08,control,control8,0.5241750000000001
4530,210.9767,1.05,1.0767,0.3733,0.38,35.56,35.29,0.6767,0.6967,64.44,64.71,0.2967,28.25,control,control8,0.531675
4531,212.04,1.0633,1.0667,0.3733,0.39,35.11,36.56,0.69,0.6767,64.89,63.44,0.3,28.21,control,control8,0.5325
4532,213.1,1.06,1.0433,0.38,0.37,35.85,35.46,0.68,0.6733,64.15,64.54,0.31,29.25,control,control8,0.525825
4533,214.1567,1.0567,1.0633,0.37,0.3767,35.02,35.42,0.6867,0.6867,64.98,64.58,0.31,29.34,control,control8,0.53
4534,215.2133,1.0567,1.06,0.3633,0.38,34.38,35.85,0.6933,0.68,65.62,64.15,0.3133,29.65,control,control8,0.529175
4535,216.2933,1.08,1.08,0.3667,0.39,33.95,36.11,0.7133,0.69,66.05,63.89,0.3233,29.94,control,control8,0.54
4536,217.3667,1.0733,1.06,0.3833,0.39,35.71,36.79,0.69,0.67,64.29,63.21,0.3,27.95,control,control8,0.533325
4537,218.4667,1.1,1.1067,0.3733,0.4033,33.94,36.45,0.7267,0.7033,66.06,63.55,0.3233,29.39,control,control8,0.551675
4538,219.56,1.0933,1.09,0.3667,0.3933,33.54,36.09,0.7267,0.6967,66.46,63.91,0.3333,30.49,control,control8,0.545825
4539,220.6067,1.0467,1.0633,0.3533,0.37,33.76,34.8,0.6933,0.6933,66.24,65.2,0.3233,30.89,control,control8,0.5275
4540,221.68,1.0733,1.07,0.3733,0.3967,34.78,37.07,0.7,0.6733,65.22,62.93,0.3033,28.26,control,control8,0.535825
4541,222.7433,1.0633,1.06,0.3767,0.3833,35.42,36.16,0.6867,0.6767,64.58,63.84,0.3033,28.53,control,control8,0.530825
4542,223.8167,1.0733,1.07,0.3833,0.3933,35.71,36.76,0.69,0.6767,64.29,63.24,0.2967,27.64,control,control8,0.535825
4543,224.8567,1.04,1.05,0.3733,0.37,35.9,35.24,0.6667,0.68,64.1,64.76,0.2967,28.53,control,control8,0.5225
4544,225.8967,1.04,1.03,0.3733,0.36,35.9,34.95,0.6667,0.67,64.1,65.05,0.3067,29.49,control,control8,0.5175000000000001
4545,226.9533,1.0567,1.06,0.38,0.3833,35.96,36.16,0.6767,0.6767,64.04,63.84,0.2933,27.76,control,control8,0.529175
4546,227.9967,1.0433,1.05,0.3633,0.3733,34.82,35.56,0.68,0.6767,65.18,64.44,0.3067,29.39,control,control8,0.523325
4547,229.0567,1.06,1.0367,0.3833,0.3567,36.16,34.41,0.6767,0.68,63.84,65.59,0.32,30.19,control,control8,0.5241750000000001
4548,230.11,1.0533,1.07,0.3833,0.38,36.39,35.51,0.67,0.69,63.61,64.49,0.29,27.53,control,control8,0.530825
4549,231.15,1.04,1.05,0.3667,0.3767,35.26,35.87,0.6733,0.6733,64.74,64.13,0.2967,28.53,control,control8,0.5225
4550,232.2033,1.0533,1.0433,0.37,0.38,35.13,36.42,0.6833,0.6633,64.87,63.58,0.3033,28.8,control,control8,0.5241499999999999
4551,233.2433,1.04,1.0533,0.3633,0.3767,34.94,35.76,0.6767,0.6767,65.06,64.24,0.3,28.85,control,control8,0.523325
4552,234.2933,1.05,1.0367,0.3667,0.3667,34.92,35.37,0.6833,0.67,65.08,64.63,0.3167,30.16,control,control8,0.521675
4553,235.33,1.0367,1.0433,0.3667,0.3633,35.37,34.82,0.67,0.68,64.63,65.18,0.3067,29.58,control,control8,0.52
4554,236.3633,1.0333,1.0433,0.3733,0.3733,36.13,35.78,0.66,0.67,63.87,64.22,0.2867,27.74,control,control8,0.51915
4555,237.3867,1.0233,1.0267,0.3467,0.3833,33.88,37.34,0.6767,0.6433,66.12,62.66,0.2933,28.66,control,control8,0.5125
4556,238.4533,1.0667,1.0333,0.4,0.3767,37.5,36.45,0.6667,0.6567,62.5,63.55,0.29,27.19,control,control8,0.525
4557,239.48,1.0267,1.06,0.3567,0.3767,34.74,35.53,0.67,0.6833,65.26,64.47,0.2933,28.57,control,control8,0.521675
4558,240.5333,1.0533,1.0333,0.3667,0.36,34.81,34.84,0.6867,0.6733,65.19,65.16,0.3267,31.01,control,control8,0.52165
4559,241.59,1.0567,1.0533,0.3833,0.3767,36.28,35.76,0.6733,0.6767,63.72,64.24,0.2967,28.08,control,control8,0.5275
4560,242.65,1.06,1.0533,0.3967,0.3867,37.42,36.71,0.6633,0.6667,62.58,63.29,0.2767,26.1,control,control8,0.5283249999999999
4561,243.7133,1.0633,1.08,0.38,0.4033,35.74,37.35,0.6833,0.6767,64.26,62.65,0.28,26.33,control,control8,0.535825
4562,244.7833,1.07,1.06,0.3767,0.3867,35.2,36.48,0.6933,0.6733,64.8,63.52,0.3067,28.66,control,control8,0.5325
4563,245.85,1.0667,1.0567,0.3767,0.3767,35.31,35.65,0.69,0.68,64.69,64.35,0.3133,29.38,control,control8,0.53085
4564,246.92,1.07,1.0933,0.3667,0.3967,34.27,36.28,0.7033,0.6967,65.73,63.72,0.3067,28.66,control,control8,0.540825
4565,247.9833,1.0633,1.06,0.3667,0.38,34.48,35.85,0.6967,0.68,65.52,64.15,0.3167,29.78,control,control8,0.530825
4566,249.05,1.0667,1.0633,0.37,0.3933,34.69,36.99,0.6967,0.67,65.31,63.01,0.3033,28.44,control,control8,0.5325
4567,250.1133,1.0633,1.0467,0.3767,0.3633,35.42,34.71,0.6867,0.6833,64.58,65.29,0.3233,30.41,control,control8,0.5275
4568,251.2167,1.1033,1.0933,0.3833,0.3733,34.74,34.15,0.72,0.72,65.26,65.85,0.3467,31.42,control,control8,0.54915
4569,252.3833,1.1667,1.1233,0.4033,0.41,34.57,36.5,0.7633,0.7133,65.43,63.5,0.3533,30.29,control,control8,0.5725
4570,253.69,1.3067,1.2367,0.4033,0.4733,30.87,38.27,0.9033,0.7633,69.13,61.73,0.43,32.91,control,control8,0.63585
4571,254.88,1.19,1.2833,0.37,0.4867,31.09,37.92,0.82,0.7967,68.91,62.08,0.3333,28.01,control,control8,0.618325
4572,256.0033,1.1233,1.1433,0.4033,0.4133,35.91,36.15,0.72,0.73,64.09,63.85,0.3067,27.3,control,control8,0.56665
4573,257.1067,1.1033,1.1067,0.4067,0.41,36.86,37.05,0.6967,0.6967,63.14,62.95,0.2867,25.98,control,control8,0.5525
4574,258.19,1.0833,1.0867,0.3967,0.3933,36.62,36.2,0.6867,0.6933,63.38,63.8,0.2933,27.08,control,control8,0.5425
4575,259.3,1.11,1.1,0.3867,0.3933,34.83,35.76,0.7233,0.7067,65.17,64.24,0.33,29.73,control,control8,0.5525
4576,260.39,1.09,1.1133,0.38,0.3867,34.86,34.73,0.71,0.7267,65.14,65.27,0.3233,29.66,control,control8,0.550825
